From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s)
2018-07-26 11:00:00,2018-07-26 12:00:00,5.96,228.8,22.14,17.25,24.45,,6.54,0.21,51.53,0.38,1.29,,0.5,0.26,32.52,82.56,1.81,187.11,217.37,754.17,0.31
2018-07-26 12:00:00,2018-07-26 13:00:00,17.83,132.4,24.6,16.44,26.02,,7.55,0.08,38.77,0.76,2.01,,0.31,0.17,32.79,81.47,1.62,192.71,243.44,754.5,0.28
2018-07-26 13:00:00,2018-07-26 14:00:00,34.15,96.9,20.29,16.25,22.48,,5.61,0.06,44.56,0.0,2.11,,1.29,,33.04,80.87,1.93,198.93,379.8,754.9,0.28
2018-07-26 14:00:00,2018-07-26 15:00:00,35.1,173.3,27.1,14.55,27.03,,6.49,1.74,80.26,0.38,2.2,,1.43,,33.66,54.94,1.42,195.86,224.4,767.53,0.19
2018-07-26 15:00:00,2018-07-26 16:00:00,35.1,199.1,24.55,14.24,24.83,,6.55,1.07,105.87,0.02,2.2,,1.37,,33.34,54.91,1.45,195.13,136.35,767.7,0.17
2018-07-26 16:00:00,2018-07-26 17:00:00,59.45,194.8,24.67,15.14,25.4,,7.84,0.05,53.23,0.52,3.61,0.32,1.51,,33.88,54.02,1.78,184.73,205.18,768.17,0.24
2018-07-26 17:00:00,2018-07-26 18:00:00,,,,,,,,,,,,,,,,53.67,,,92.33,767.8,-0.29
2018-07-26 18:00:00,2018-07-26 19:00:00,,,,,,,,,,,,,,,33.43,55.32,2.09,171.95,32.21,767.25,0.17
2018-07-26 19:00:00,2018-07-26 20:00:00,,,,,,,,,,,,,,,33.04,56.61,1.68,167.59,19.92,766.55,0.17
2018-07-26 20:00:00,2018-07-26 21:00:00,,,,,,,,,,,,,,,32.67,57.46,1.59,169.8,16.64,766.33,0.17
2018-07-26 21:00:00,2018-07-26 22:00:00,,,,,,,,,,,,,,,32.31,58.61,1.57,163.67,16.31,765.95,0.17
2018-07-26 22:00:00,2018-07-26 23:00:00,,,,,,,,,,,,,,,32.2,59.74,1.36,169.94,16.83,765.73,0.21
2018-07-26 23:00:00,2018-07-27 00:00:00,,,,,,,,,,,,,,,32.17,59.06,1.51,181.42,17.01,765.7,0.24
2018-07-27 00:00:00,2018-07-27 01:00:00,,,,,,,,,,,,,,,31.99,58.69,1.35,182.31,17.06,765.7,0.24
2018-07-27 01:00:00,2018-07-27 02:00:00,,,,,,,,,,,,,,,31.88,58.76,1.06,189.41,17.08,765.93,0.24
2018-07-27 02:00:00,2018-07-27 03:00:00,,,,,,,,,,,,,,,31.77,57.82,1.44,199.49,16.67,766.35,0.24
2018-07-27 03:00:00,2018-07-27 04:00:00,,,,,,,,,,,,,,,31.4,58.25,1.44,205.88,16.6,766.57,0.24
2018-07-27 04:00:00,2018-07-27 05:00:00,,,,,,,,,,,,,,,31.27,59.39,1.19,200.42,17.27,766.27,0.24
2018-07-27 05:00:00,2018-07-27 06:00:00,,,,,,,,,,,,,,,30.79,60.46,1.28,199.41,17.26,765.93,0.24
2018-07-27 06:00:00,2018-07-27 07:00:00,,,,,,,,,,,,,,,30.57,60.93,1.24,200.69,25.85,765.8,0.24
2018-07-27 07:00:00,2018-07-27 08:00:00,,,,,,,,,,,,,,,30.57,61.12,1.13,190.43,43.28,765.57,0.24
2018-07-27 08:00:00,2018-07-27 09:00:00,,,,,,,,,,,,,,,30.69,61.08,1.11,176.29,79.9,765.48,0.24
2018-07-27 09:00:00,2018-07-27 10:00:00,,,,,,,,,,,,,,,31.09,60.54,1.26,182.11,123.8,765.57,0.2
2018-07-27 10:00:00,2018-07-27 11:00:00,,,,,,,,,,,,,,,31.36,60.38,1.7,171.15,109.34,765.65,0.17
2018-07-27 11:00:00,2018-07-27 12:00:00,,,,,,,,,,,,,,,31.43,59.25,1.15,186.92,182.18,765.9,0.17
2018-07-27 12:00:00,2018-07-27 13:00:00,,,,,,,,,,,,,,,32.33,58.24,1.24,193.54,164.85,766.6,0.17
2018-07-27 13:00:00,2018-07-27 14:00:00,,,,,,,,,,,,,,,31.35,61.42,0.89,202.7,87.9,766.18,0.2
2018-07-27 14:00:00,2018-07-27 15:00:00,,,,,,,,,,,,,,,32.1,59.04,1.44,179.22,192.11,767.05,0.22
2018-07-27 15:00:00,2018-07-27 16:00:00,,,,,,,,,,,,,,,32.52,50.47,1.78,189.0,165.33,767.55,0.17
2018-07-27 16:00:00,2018-07-27 17:00:00,22.72,130.1,20.39,14.73,21.76,,5.82,1.43,70.4,0.67,2.12,,1.38,,32.23,56.43,1.2,196.75,73.22,767.0,0.24
