From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),AT (degree C)
2014-05-15 06:00:00,2014-05-15 07:00:00,,,11.43,13.25,41.6,,3.75,4.25,0.75,5.55,10.78,1.41,3.67,2.78,26.49,64.78,0.95,156.46,203.03,1011.44,,,
2014-05-15 07:00:00,2014-05-15 08:00:00,,,14.71,9.5,48.22,,4.0,3.75,2.5,6.17,11.97,1.47,3.95,3.12,27.65,59.77,1.16,167.9,319.24,1011.4,,,
2014-05-15 08:00:00,2014-05-15 09:00:00,,,8.08,9.75,27.41,,4.25,3.75,1.75,4.51,8.8,1.32,3.19,2.21,29.29,51.76,1.14,148.29,436.94,1011.32,,,
2014-05-15 09:00:00,2014-05-15 10:00:00,,,6.89,10.5,21.55,,4.5,4.0,1.25,4.1,8.02,1.28,3.01,1.99,30.99,45.7,1.11,138.42,583.9,1011.31,,,
2014-05-15 10:00:00,2014-05-15 11:00:00,,,5.82,11.25,19.11,,5.0,4.0,0.75,3.88,7.6,1.26,2.91,1.87,31.81,44.85,1.14,146.21,482.64,1011.85,,,
2014-05-15 11:00:00,2014-05-15 12:00:00,,,5.94,12.0,18.17,,5.25,4.25,2.75,3.84,7.52,1.26,2.89,1.85,32.61,43.56,1.1,141.66,555.34,1011.7,,,
2014-05-15 12:00:00,2014-05-15 13:00:00,,,5.8,9.75,18.41,,5.25,3.75,2.25,3.84,7.53,1.26,2.89,1.85,33.24,41.65,1.22,140.31,564.63,1011.77,,,
2014-05-15 13:00:00,2014-05-15 14:00:00,,,5.13,11.5,12.69,,7.75,4.0,0.75,3.48,6.84,1.23,2.73,1.65,33.84,39.98,1.16,143.97,532.06,1011.8,,,
2014-05-15 14:00:00,2014-05-15 15:00:00,,,6.38,6.75,19.44,,10.75,3.5,2.0,3.95,7.72,1.27,2.94,1.91,34.69,37.36,1.03,150.73,449.01,1011.75,,,
2014-05-15 15:00:00,2014-05-15 16:00:00,,,5.31,5.75,16.09,,9.0,3.25,4.5,3.68,7.21,1.24,2.81,1.76,34.97,35.88,1.04,143.28,325.11,1011.74,,,
2014-05-15 16:00:00,2014-05-15 17:00:00,,,6.53,6.67,27.77,,7.67,4.33,28.33,4.4,8.6,1.31,3.15,2.15,34.8,35.88,1.07,141.41,223.35,1011.72,,,
2014-05-15 17:00:00,2014-05-15 18:00:00,,,,20.0,,,18.0,13.0,85.0,,,,,,,,,,,,,,
2014-05-15 18:00:00,2014-05-15 19:00:00,,,,20.0,,,16.0,13.0,88.0,,,,,,,,,,,,,,
2014-05-15 19:00:00,2014-05-15 20:00:00,,,,16.0,,,17.0,12.0,86.0,,,,,,,,,,,,,,
2014-05-15 20:00:00,2014-05-15 21:00:00,,,,21.0,,,19.0,13.0,92.0,,,,,,,,,,,,,,
2014-05-15 21:00:00,2014-05-15 22:00:00,,,9.36,9.0,92.69,,8.5,6.5,45.5,8.11,15.68,1.65,4.84,4.18,30.51,49.84,0.59,164.91,311.35,1011.62,,,
2014-05-15 22:00:00,2014-05-15 23:00:00,,,13.16,6.5,108.14,,4.0,3.5,19.75,9.25,17.85,1.75,5.35,4.8,29.83,52.39,0.49,96.57,261.17,1011.64,,,
2014-05-15 23:00:00,2014-05-16 00:00:00,,,9.89,,78.08,,,0.0,,7.37,14.27,1.58,4.5,3.77,29.74,52.1,0.83,170.39,125.92,1011.6,,,
2014-05-16 00:00:00,2014-05-16 01:00:00,,,7.36,,36.08,,,0.0,,4.92,9.58,1.36,3.38,2.44,29.24,54.04,1.0,166.54,130.48,1011.63,,,
2014-05-16 01:00:00,2014-05-16 02:00:00,,,7.87,,43.16,,,0.0,,5.34,10.38,1.4,3.57,2.67,28.66,56.46,0.69,135.29,134.69,1011.62,,,
2014-05-16 02:00:00,2014-05-16 03:00:00,,,7.11,,30.0,,,0.0,,4.57,8.92,1.33,3.23,2.25,28.33,59.85,0.72,136.92,132.42,1011.64,,,
2014-05-16 03:00:00,2014-05-16 04:00:00,,,7.36,17.0,29.08,,3.0,4.75,1.0,4.54,8.86,1.32,3.21,2.23,28.01,64.14,0.7,152.77,131.06,1011.64,,,
2014-05-16 04:00:00,2014-05-16 05:00:00,,,9.73,20.25,31.71,,3.25,5.25,0.5,4.88,9.5,1.35,3.36,2.42,27.75,67.11,0.72,155.85,131.6,1011.6,,,
2014-05-16 05:00:00,2014-05-16 06:00:00,,,10.45,15.0,31.16,,4.0,4.5,0.75,4.91,9.56,1.35,3.38,2.43,27.43,67.31,0.93,135.83,118.98,1011.57,,,
2014-05-16 06:00:00,2014-05-16 07:00:00,,,8.21,8.0,23.57,,4.5,3.5,1.75,4.32,8.43,1.3,3.11,2.11,27.74,61.76,1.01,152.99,180.68,1011.45,,,
2014-05-16 07:00:00,2014-05-16 08:00:00,,,8.43,9.25,27.22,,4.5,3.75,1.25,4.53,8.84,1.32,3.21,2.23,28.76,57.81,1.22,148.56,269.86,1011.58,,,
2014-05-16 08:00:00,2014-05-16 09:00:00,,,7.26,7.0,24.12,,4.75,3.5,1.75,4.27,8.34,1.3,3.09,2.08,30.01,53.4,1.09,138.45,364.17,1011.63,,,
2014-05-16 09:00:00,2014-05-16 10:00:00,,,6.72,7.0,24.25,,5.75,3.5,1.75,4.23,8.27,1.29,3.07,2.06,31.66,45.75,1.0,143.56,558.44,1011.66,,,
2014-05-16 10:00:00,2014-05-16 11:00:00,,,5.88,8.0,21.59,,5.5,3.5,2.0,4.02,7.87,1.27,2.97,1.95,33.11,41.0,1.03,145.38,481.72,1011.67,,,
2014-05-16 11:00:00,2014-05-16 12:00:00,,,5.66,8.0,16.19,,5.25,3.5,1.75,3.71,7.28,1.25,2.83,1.78,33.96,39.24,1.17,139.31,522.21,1011.69,,,
2014-05-16 12:00:00,2014-05-16 13:00:00,,,5.07,6.25,14.99,,5.5,3.25,2.25,3.6,7.06,1.24,2.78,1.72,34.75,37.1,1.14,153.84,505.14,1011.7,,,
2014-05-16 13:00:00,2014-05-16 14:00:00,,,5.81,7.0,16.51,,5.75,3.5,2.5,3.74,7.33,1.25,2.85,1.8,35.43,35.77,1.1,152.72,472.12,1011.75,,,
2014-05-16 14:00:00,2014-05-16 15:00:00,,,5.23,6.25,14.94,,5.5,3.25,4.0,3.61,7.09,1.24,2.78,1.73,36.0,34.47,1.13,151.52,407.99,1011.64,,,
2014-05-16 15:00:00,2014-05-16 16:00:00,,,5.77,6.0,20.14,,5.5,3.25,14.75,3.93,7.7,1.27,2.93,1.9,36.0,34.04,1.09,151.83,295.96,1011.66,,,
2014-05-16 16:00:00,2014-05-16 17:00:00,,,4.93,5.5,16.22,,6.25,3.25,16.75,3.65,7.17,1.24,2.8,1.75,35.29,35.04,0.96,148.72,170.46,1011.59,,,
2014-05-16 17:00:00,2014-05-16 18:00:00,,,5.73,4.5,24.18,,6.0,3.25,18.5,4.15,8.11,1.28,3.03,2.02,35.08,35.83,1.02,148.03,109.15,1011.62,,,
2014-05-16 18:00:00,2014-05-16 19:00:00,,,6.22,4.25,41.13,,5.5,3.0,17.75,5.09,9.92,1.37,3.46,2.54,34.13,34.86,0.92,155.23,44.61,1011.62,,,
2014-05-16 19:00:00,2014-05-16 20:00:00,,,9.73,4.75,98.36,,5.0,3.25,16.5,8.45,16.31,1.68,4.99,4.36,32.87,38.66,0.54,118.89,33.85,1011.61,,,
2014-05-16 20:00:00,2014-05-16 21:00:00,,,32.12,4.25,152.82,,4.5,3.0,16.25,13.2,25.39,2.11,7.15,6.96,31.77,44.39,0.49,71.42,36.63,1011.57,,,
2014-05-16 21:00:00,2014-05-16 22:00:00,,,42.1,5.25,153.53,,4.25,3.25,16.5,14.06,27.03,2.19,7.54,7.42,30.97,47.66,0.47,45.0,39.67,1011.5,,,
2014-05-16 22:00:00,2014-05-16 23:00:00,,,109.51,4.5,152.6,,4.5,3.0,17.5,19.54,37.5,2.69,10.03,10.41,30.42,50.08,0.48,80.24,44.16,1011.29,,,
2014-05-16 23:00:00,2014-05-17 00:00:00,,,167.97,5.75,160.33,,4.75,3.25,10.75,24.76,47.45,3.16,12.4,13.26,29.73,54.14,0.45,118.73,44.34,1011.45,,,
2014-05-17 00:00:00,2014-05-17 01:00:00,,,192.94,8.5,139.66,,5.0,3.75,8.0,25.7,49.25,3.24,12.83,13.77,29.32,55.49,0.49,62.9,44.32,1011.38,,,
2014-05-17 01:00:00,2014-05-17 02:00:00,,,147.64,18.0,126.59,,4.0,5.0,4.5,21.28,40.81,2.84,10.82,11.37,29.2,55.13,0.47,63.12,44.34,1011.35,,,
2014-05-17 02:00:00,2014-05-17 03:00:00,,,91.68,30.25,109.11,,4.25,6.75,1.25,15.75,30.26,2.34,8.3,8.34,28.72,55.94,0.47,71.07,44.4,1011.32,,,
2014-05-17 03:00:00,2014-05-17 04:00:00,,,30.43,32.25,79.9,,4.5,7.25,0.25,9.16,17.67,1.74,5.31,4.75,28.38,56.47,0.47,61.17,44.39,1011.31,,,
2014-05-17 04:00:00,2014-05-17 05:00:00,,,19.62,44.75,69.27,,5.0,9.25,0.5,7.7,14.89,1.61,4.64,3.95,28.15,55.91,0.49,123.86,44.34,1011.28,,,
2014-05-17 05:00:00,2014-05-17 06:00:00,,,20.98,56.5,72.28,,5.75,11.25,0.5,7.98,15.42,1.63,4.77,4.1,27.98,56.95,0.46,57.01,49.22,1011.24,,,
2014-05-17 06:00:00,2014-05-17 07:00:00,,,17.91,58.75,50.02,,6.0,11.75,0.75,6.53,12.66,1.5,4.11,3.32,27.92,58.85,1.27,143.74,80.51,1011.62,,,
2014-05-17 07:00:00,2014-05-17 08:00:00,,,6.52,48.5,13.5,,6.0,10.0,1.0,3.64,7.13,1.24,2.8,1.74,26.86,64.5,1.39,138.05,174.83,1011.77,,,
2014-05-17 08:00:00,2014-05-17 09:00:00,,,6.43,36.0,10.6,,6.25,7.75,1.25,3.47,6.82,1.23,2.73,1.65,27.19,65.84,1.57,145.5,268.8,1011.75,,,
2014-05-17 09:00:00,2014-05-17 10:00:00,,,8.64,20.0,27.3,,4.25,5.25,2.25,4.55,8.88,1.32,3.21,2.24,27.71,63.22,1.53,150.13,229.7,1011.7,,,
2014-05-17 10:00:00,2014-05-17 11:00:00,,,7.29,16.0,25.64,,5.5,4.75,2.25,4.35,8.5,1.3,3.12,2.13,30.31,55.01,1.07,103.57,490.71,1011.76,,,
2014-05-17 11:00:00,2014-05-17 12:00:00,,,6.75,16.75,26.47,,7.0,4.75,1.75,4.36,8.5,1.3,3.12,2.13,32.0,48.0,1.08,129.36,455.79,1011.67,,,
2014-05-17 12:00:00,2014-05-17 13:00:00,,,6.72,12.5,29.21,,8.0,4.25,1.5,4.5,8.78,1.32,3.19,2.21,33.3,45.42,1.05,137.35,475.6,1011.17,,,
2014-05-17 13:00:00,2014-05-17 14:00:00,,,5.46,4.25,15.82,,7.0,3.0,3.25,1.89,9.7,1.45,2.27,2.48,34.69,41.36,0.95,109.35,449.19,1011.17,,,
2014-05-17 14:00:00,2014-05-17 15:00:00,,,5.76,4.0,18.91,,6.0,3.0,4.5,1.02,3.52,0.58,0.45,0.89,35.43,37.87,1.05,145.15,368.44,1011.02,,,
2014-05-17 15:00:00,2014-05-17 16:00:00,,,5.5,7.0,16.35,,5.0,3.5,4.75,3.7,7.27,1.25,2.83,1.78,36.17,33.76,1.16,155.56,300.02,1011.03,,,
2014-05-17 16:00:00,2014-05-17 17:00:00,,,6.5,6.5,28.41,,4.25,3.5,10.5,4.43,8.66,1.31,3.16,2.17,36.17,33.11,1.03,149.62,200.14,1010.94,,,
2014-05-17 17:00:00,2014-05-17 18:00:00,,,6.88,6.5,37.92,,4.25,3.5,12.5,4.98,9.69,1.36,3.41,2.47,35.58,35.51,0.97,150.1,100.35,1011.27,,,
2014-05-17 18:00:00,2014-05-17 19:00:00,,,6.97,6.75,49.48,,4.0,3.5,18.0,5.61,10.89,1.42,3.69,2.81,34.03,41.33,0.99,141.05,37.09,1011.17,,,
2014-05-17 19:00:00,2014-05-17 20:00:00,,,8.25,4.5,73.88,,4.0,3.25,19.75,7.01,13.58,1.55,4.33,3.58,32.74,44.54,0.82,87.76,18.57,1011.07,,,
2014-05-17 20:00:00,2014-05-17 21:00:00,,,14.47,5.0,118.38,,3.75,3.25,19.25,9.91,19.11,1.81,5.65,5.16,31.57,47.96,0.5,58.49,18.63,1011.11,,,
2014-05-17 21:00:00,2014-05-17 22:00:00,,,16.59,4.5,127.44,,3.75,3.25,17.0,10.57,20.36,1.87,5.95,5.52,31.02,49.23,0.53,88.12,19.27,1011.02,,,
2014-05-17 22:00:00,2014-05-17 23:00:00,,,19.63,6.75,131.38,,3.5,3.5,13.75,11.03,21.24,1.91,6.15,5.77,30.78,49.59,0.49,100.52,20.2,1010.52,,,
2014-05-17 23:00:00,2014-05-18 00:00:00,,,35.17,8.25,111.71,,3.25,3.75,11.75,11.25,21.67,1.93,6.26,5.89,29.78,55.38,0.46,82.23,26.3,1010.8,,,
2014-05-18 00:00:00,2014-05-18 01:00:00,,,94.94,10.0,118.32,,3.5,3.75,8.25,16.51,31.71,2.41,8.65,8.76,29.22,58.19,0.49,78.35,27.75,1010.7,,,
2014-05-18 01:00:00,2014-05-18 02:00:00,,,140.27,14.0,125.5,,3.5,4.5,3.75,20.61,39.55,2.78,10.52,11.0,28.86,60.14,0.45,62.81,27.75,1010.61,,,
2014-05-18 02:00:00,2014-05-18 03:00:00,,,204.12,22.25,133.44,,3.0,5.5,1.0,26.28,50.37,3.3,13.09,14.09,28.41,63.92,0.45,76.78,27.66,1010.25,,,
2014-05-18 03:00:00,2014-05-18 04:00:00,,,237.76,24.0,130.36,,2.75,5.75,2.0,28.88,55.32,3.53,14.27,15.51,28.0,67.42,0.45,73.5,27.67,1011.03,,,
2014-05-18 04:00:00,2014-05-18 05:00:00,,,193.75,25.25,116.34,,2.5,6.0,0.75,24.51,47.0,3.14,12.29,13.13,27.97,65.68,0.55,109.12,27.52,1011.11,,,
2014-05-18 05:00:00,2014-05-18 06:00:00,,,22.41,25.75,41.88,,1.75,6.0,0.5,6.47,12.53,1.49,4.08,3.28,27.92,57.67,1.17,144.34,33.92,1011.09,,,
2014-05-18 06:00:00,2014-05-18 07:00:00,,,7.26,37.75,16.67,,2.0,8.0,0.75,3.87,7.57,1.26,2.9,1.86,27.13,60.32,1.11,143.86,93.99,1011.04,,,
2014-05-18 07:00:00,2014-05-18 08:00:00,,,8.55,47.0,17.76,,2.75,9.75,0.5,4.03,7.89,1.28,2.98,1.95,28.35,54.78,0.95,129.71,204.97,1011.01,,,
2014-05-18 08:00:00,2014-05-18 09:00:00,,,7.93,60.0,21.15,,3.5,11.75,0.75,4.17,8.14,1.29,3.04,2.02,29.9,50.58,0.96,149.95,314.69,1010.94,,,
2014-05-18 09:00:00,2014-05-18 10:00:00,,,7.4,65.75,21.56,,4.5,12.75,1.0,4.14,8.1,1.29,3.03,2.02,31.33,45.86,1.05,161.71,411.22,1011.03,,,
2014-05-18 10:00:00,2014-05-18 11:00:00,,,7.35,56.0,27.17,,5.25,11.25,1.25,4.44,8.66,1.31,3.16,2.17,33.02,41.63,1.03,156.51,469.89,1011.0,,,
2014-05-18 11:00:00,2014-05-18 12:00:00,,,5.66,12.5,19.55,,5.0,4.25,1.25,3.89,7.62,1.26,2.91,1.88,35.18,34.9,0.96,134.9,517.56,1010.99,,,
2014-05-18 12:00:00,2014-05-18 13:00:00,,,5.54,5.0,13.93,,5.75,3.25,2.0,3.58,7.03,1.24,2.77,1.71,36.38,32.63,1.02,145.18,490.95,1010.96,,,
2014-05-18 13:00:00,2014-05-18 14:00:00,,,5.06,5.5,14.15,,6.5,3.25,2.75,3.56,6.98,1.23,2.76,1.69,37.08,31.46,1.25,167.3,461.12,1011.37,,,
2014-05-18 14:00:00,2014-05-18 15:00:00,,,4.52,5.75,11.48,,6.75,3.25,3.25,3.37,6.62,1.22,2.68,1.59,37.58,30.78,1.15,146.26,375.32,1011.93,,,
2014-05-18 15:00:00,2014-05-18 16:00:00,,,5.7,5.75,11.19,,6.5,3.25,5.75,3.45,6.77,1.23,2.71,1.63,37.21,31.0,1.07,149.57,239.8,1011.85,,,
2014-05-18 16:00:00,2014-05-18 17:00:00,,,6.22,6.75,20.12,,5.25,3.5,11.75,3.97,7.77,1.27,2.95,1.92,37.17,29.47,1.14,157.97,168.27,1011.91,,,
2014-05-18 17:00:00,2014-05-18 18:00:00,,,6.43,5.0,24.08,,4.75,3.25,12.5,4.2,8.2,1.29,3.05,2.05,36.26,31.35,0.93,137.53,86.49,1011.85,,,
2014-05-18 18:00:00,2014-05-18 19:00:00,,,6.45,4.25,33.27,,4.0,3.0,12.25,4.69,9.15,1.34,3.28,2.31,35.31,32.67,0.89,151.14,40.41,1011.82,,,
2014-05-18 19:00:00,2014-05-18 20:00:00,,,10.01,4.25,68.7,,4.0,3.0,11.75,6.88,13.33,1.53,4.27,3.51,34.3,33.27,0.67,138.19,25.78,1011.74,,,
2014-05-18 20:00:00,2014-05-18 21:00:00,,,12.39,3.5,68.33,,4.5,3.0,11.0,7.06,13.66,1.55,4.36,3.6,33.5,36.92,0.94,144.58,31.51,1011.77,,,
2014-05-18 21:00:00,2014-05-18 22:00:00,,,7.98,3.75,42.51,,4.0,3.0,10.0,5.31,10.33,1.39,3.56,2.65,32.57,40.13,0.91,137.53,37.75,1011.78,,,
2014-05-18 22:00:00,2014-05-18 23:00:00,,,7.4,5.25,38.94,,4.0,3.25,10.5,5.07,9.88,1.37,3.45,2.52,31.7,40.78,0.89,149.8,43.69,1011.75,,,
2014-05-18 23:00:00,2014-05-19 00:00:00,,,6.44,6.0,28.54,,3.5,3.25,9.25,4.44,8.66,1.31,3.17,2.17,30.86,39.47,1.02,151.45,47.77,1011.51,,,
2014-05-19 00:00:00,2014-05-19 01:00:00,,,6.39,7.25,21.47,,2.75,3.5,3.5,4.06,7.93,1.28,2.99,1.97,30.46,39.46,1.13,149.37,99.53,1011.44,,,
2014-05-19 01:00:00,2014-05-19 02:00:00,,,5.78,13.5,15.12,,2.0,4.25,3.25,3.67,7.18,1.24,2.81,1.75,29.55,47.12,0.85,154.73,97.6,1011.4,,,
2014-05-19 02:00:00,2014-05-19 03:00:00,,,5.2,14.0,13.44,,1.75,4.5,2.25,3.53,6.92,1.23,2.75,1.68,28.87,51.47,0.97,151.28,85.25,1011.41,,,
2014-05-19 03:00:00,2014-05-19 04:00:00,,,6.09,9.25,17.94,,1.5,3.75,3.75,3.84,7.52,1.26,2.89,1.85,28.29,54.05,0.92,148.52,63.15,1011.41,,,
2014-05-19 04:00:00,2014-05-19 05:00:00,,,7.86,8.5,21.01,,1.5,3.75,3.75,4.15,8.12,1.29,3.03,2.02,27.74,56.32,0.86,150.01,56.44,1011.39,,,
2014-05-19 05:00:00,2014-05-19 06:00:00,,,7.92,6.75,27.91,,2.5,3.5,2.5,4.52,8.83,1.32,3.2,2.22,27.22,58.45,0.75,142.64,53.81,1011.42,,,
2014-05-19 06:00:00,2014-05-19 07:00:00,,,12.38,5.5,38.71,,3.25,3.25,2.75,5.47,10.63,1.41,3.63,2.74,27.76,58.11,0.68,147.71,130.9,1011.44,,,
2014-05-19 07:00:00,2014-05-19 08:00:00,,,9.12,4.5,34.44,,2.5,3.0,2.5,4.97,9.68,1.36,3.4,2.46,29.46,52.99,0.87,134.93,256.26,1011.57,,,
2014-05-19 08:00:00,2014-05-19 09:00:00,,,7.67,4.0,35.46,,2.25,3.0,2.25,4.91,9.56,1.36,3.38,2.44,30.82,49.16,0.96,139.82,344.02,1011.59,,,
2014-05-19 09:00:00,2014-05-19 10:00:00,,,6.91,5.0,28.66,,5.25,3.25,2.25,4.48,8.75,1.32,3.19,2.2,32.14,43.12,1.18,139.54,441.24,1011.6,,,
2014-05-19 10:00:00,2014-05-19 11:00:00,,,5.49,5.75,18.09,,5.25,3.25,2.5,3.8,7.44,1.25,2.87,1.83,33.6,37.5,1.13,137.58,465.81,1011.66,,,
2014-05-19 11:00:00,2014-05-19 12:00:00,,,5.14,7.0,15.65,,5.25,3.5,2.25,3.64,7.14,1.24,2.8,1.74,35.17,33.3,1.16,150.75,587.17,1011.47,,,
2014-05-19 12:00:00,2014-05-19 13:00:00,,,5.82,9.5,14.12,,5.0,3.75,1.5,3.61,7.09,1.24,2.79,1.73,36.01,30.7,1.39,145.74,461.32,1011.39,,,
2014-05-19 13:00:00,2014-05-19 14:00:00,,,5.41,8.25,13.07,,5.5,3.75,2.5,3.53,6.92,1.23,2.74,1.67,36.83,28.19,1.42,152.16,435.18,1011.55,,,
2014-05-19 14:00:00,2014-05-19 15:00:00,,,5.5,8.0,16.73,,5.25,3.5,5.0,3.73,7.31,1.25,2.84,1.79,37.19,26.11,1.5,154.09,367.4,1011.62,,,
2014-05-19 15:00:00,2014-05-19 16:00:00,,,6.27,6.75,16.77,,5.5,3.5,10.0,3.79,7.43,1.25,2.87,1.82,37.05,26.41,1.47,151.24,279.15,1011.68,,,
2014-05-19 16:00:00,2014-05-19 17:00:00,,,7.03,4.75,21.96,,8.0,3.25,19.25,4.14,8.08,1.28,3.02,2.01,36.7,27.74,1.24,152.12,185.6,1011.68,,,
2014-05-19 17:00:00,2014-05-19 18:00:00,,,5.34,4.5,24.97,,8.75,3.0,16.25,4.15,8.13,1.29,3.04,2.02,35.99,29.4,1.23,151.98,71.9,1011.66,,,
2014-05-19 18:00:00,2014-05-19 19:00:00,,,6.21,4.25,33.12,,7.25,3.0,15.75,4.67,9.1,1.33,3.26,2.3,34.88,29.98,0.96,141.92,14.56,1011.48,,,
2014-05-19 19:00:00,2014-05-19 20:00:00,,,6.07,4.0,47.95,,5.75,3.0,14.0,5.45,10.59,1.4,3.62,2.73,33.88,30.62,0.78,157.12,1.8,1011.4,,,
2014-05-19 20:00:00,2014-05-19 21:00:00,,,8.54,4.75,63.17,,5.0,3.25,16.25,6.47,12.53,1.5,4.08,3.28,33.27,32.52,1.11,159.86,24.85,1011.29,,,
2014-05-19 21:00:00,2014-05-19 22:00:00,,,7.18,4.75,50.46,,5.0,3.25,16.25,5.67,11.02,1.42,3.72,2.85,32.65,33.42,1.13,159.45,85.26,1011.3,,,
2014-05-19 22:00:00,2014-05-19 23:00:00,,,7.58,5.75,45.8,,5.0,3.25,14.25,5.45,10.61,1.41,3.62,2.73,31.98,35.55,1.04,142.31,132.3,1011.34,,,
2014-05-19 23:00:00,2014-05-20 00:00:00,,,5.8,5.75,31.78,,5.0,3.25,12.75,4.56,8.89,1.32,3.22,2.24,31.33,37.49,0.88,139.94,132.63,1011.25,,,
2014-05-20 00:00:00,2014-05-20 01:00:00,,,5.77,7.25,31.7,,4.5,3.5,6.0,4.55,8.88,1.32,3.21,2.24,30.8,39.13,0.88,141.23,130.15,1011.28,,,
2014-05-20 01:00:00,2014-05-20 02:00:00,,,5.88,9.5,30.39,,4.25,3.75,4.25,4.49,8.76,1.32,3.19,2.2,30.45,40.12,0.95,155.35,129.49,1011.24,,,
2014-05-20 02:00:00,2014-05-20 03:00:00,,,5.6,12.5,22.86,,4.5,4.25,4.25,4.06,7.95,1.28,2.99,1.97,29.98,42.39,1.01,161.03,130.23,1011.22,,,
2014-05-20 03:00:00,2014-05-20 04:00:00,,,6.61,10.25,33.13,,5.0,4.0,5.0,4.7,9.16,1.34,3.28,2.32,29.56,44.95,1.05,158.29,130.23,1011.31,,,
2014-05-20 04:00:00,2014-05-20 05:00:00,,,10.78,9.5,46.74,,5.0,3.75,4.75,5.77,11.2,1.43,3.77,2.9,29.11,46.51,1.05,151.37,125.31,1011.27,,,
2014-05-20 05:00:00,2014-05-20 06:00:00,,,11.63,7.0,52.88,,5.5,3.5,3.75,6.16,11.96,1.47,3.94,3.12,28.8,48.42,0.98,144.63,98.26,1011.25,,,
2014-05-20 06:00:00,2014-05-20 07:00:00,,,8.43,7.0,41.25,,5.75,3.5,2.5,5.28,10.27,1.39,3.55,2.63,29.46,48.23,0.93,152.67,226.57,1011.38,,,
2014-05-20 07:00:00,2014-05-20 08:00:00,,,8.49,6.75,45.42,,5.5,3.5,2.25,5.51,10.71,1.41,3.65,2.76,30.92,45.85,0.79,158.76,355.18,1011.47,,,
2014-05-20 08:00:00,2014-05-20 09:00:00,,,7.48,5.5,56.0,,5.5,3.25,2.25,6.0,11.63,1.46,3.87,3.02,32.18,44.7,0.91,160.16,498.43,1011.45,,,
2014-05-20 09:00:00,2014-05-20 10:00:00,,,5.89,7.5,42.46,,5.5,3.5,1.75,5.14,10.0,1.38,3.48,2.56,33.79,41.16,0.86,152.87,581.29,1011.5,,,
2014-05-20 10:00:00,2014-05-20 11:00:00,,,5.63,10.5,23.95,,5.75,4.0,1.5,4.12,8.06,1.28,3.02,2.0,34.93,36.46,1.12,153.44,630.57,1011.49,,,
2014-05-20 11:00:00,2014-05-20 12:00:00,,,5.23,11.5,20.55,,6.25,4.0,1.25,3.91,7.66,1.26,2.92,1.89,36.27,32.84,1.09,138.21,663.34,1011.42,,,
2014-05-20 12:00:00,2014-05-20 13:00:00,,,5.7,9.0,19.88,,6.25,3.75,1.5,3.91,7.66,1.27,2.93,1.89,37.17,28.35,1.21,149.35,657.59,1011.59,,,
2014-05-20 13:00:00,2014-05-20 14:00:00,,,5.14,9.75,12.15,,6.75,3.75,2.5,3.45,6.78,1.22,2.72,1.64,37.71,25.16,1.26,146.37,663.32,1011.71,,,
2014-05-20 14:00:00,2014-05-20 15:00:00,,,4.75,11.0,15.45,,5.75,4.0,5.5,3.6,7.06,1.24,2.78,1.72,37.89,26.03,1.19,155.05,509.16,1011.61,,,
2014-05-20 15:00:00,2014-05-20 16:00:00,,,5.44,8.75,18.38,,5.5,3.75,15.5,3.81,7.47,1.26,2.88,1.83,37.53,26.68,1.28,152.02,301.74,1011.59,,,
2014-05-20 16:00:00,2014-05-20 17:00:00,,,5.63,5.75,23.69,,6.75,3.25,19.75,4.12,8.04,1.28,3.02,2.0,37.43,27.0,1.05,155.53,224.85,1011.6,,,
2014-05-20 17:00:00,2014-05-20 18:00:00,,,6.52,5.25,39.16,,9.25,3.25,23.33,5.01,9.76,1.36,3.42,2.49,36.87,27.52,0.98,144.15,114.42,1011.5,,,
2014-05-20 18:00:00,2014-05-20 19:00:00,,,6.59,5.25,46.49,,8.5,3.25,14.75,5.41,10.52,1.4,3.61,2.7,35.66,28.95,0.77,147.03,50.5,1011.31,,,
2014-05-20 19:00:00,2014-05-20 20:00:00,,,11.66,3.75,95.41,,5.75,3.0,9.75,8.45,16.32,1.68,4.98,4.37,34.39,31.27,0.59,144.55,38.02,1011.29,,,
2014-05-20 20:00:00,2014-05-20 21:00:00,,,9.25,4.25,86.07,,5.25,3.0,15.5,7.75,14.99,1.62,4.67,3.98,33.98,32.36,0.82,153.99,40.12,1011.29,,,
2014-05-20 21:00:00,2014-05-20 22:00:00,,,7.96,4.75,66.1,,5.5,3.25,15.0,6.57,12.74,1.51,4.13,3.34,33.68,33.26,1.2,154.77,42.66,1011.27,,,
2014-05-20 22:00:00,2014-05-20 23:00:00,,,5.97,5.75,40.08,,5.75,3.25,13.75,5.02,9.77,1.36,3.43,2.49,33.22,33.65,1.11,149.95,46.36,1011.24,,,
2014-05-20 23:00:00,2014-05-21 00:00:00,,,6.39,8.25,33.27,,5.0,3.75,10.0,4.69,9.14,1.34,3.27,2.31,32.31,35.9,0.94,136.72,55.07,1011.18,,,
